movie_id,title,genre
2041,Condorman,Comedy
2042,D2: The Mighty Ducks,Children's
2042,D2: The Mighty Ducks,Comedy
2043,Darby O'Gill and the Little People,Adventure
2043,Darby O'Gill and the Little People,Children's
2043,Darby O'Gill and the Little People,Fantasy
2044,"Devil and Max Devlin, The",Comedy
2045,"Far Off Place, A",Adventure
2045,"Far Off Place, A",Children's
2045,"Far Off Place, A",Drama
2045,"Far Off Place, A",Romance
2046,Flight of the Navigator,Adventure
2046,Flight of the Navigator,Children's
2046,Flight of the Navigator,Sci-Fi
2047,"Gnome-Mobile, The",Children's
2048,"Great Mouse Detective, The",Animation
2048,"Great Mouse Detective, The",Children's
2049,"Happiest Millionaire, The",Comedy
2049,"Happiest Millionaire, The",Musical
2050,Herbie Goes Bananas,Adventure
2050,Herbie Goes Bananas,Children's
2050,Herbie Goes Bananas,Comedy
2051,Herbie Goes to Monte Carlo,Adventure
2051,Herbie Goes to Monte Carlo,Children's
2051,Herbie Goes to Monte Carlo,Comedy
2052,Hocus Pocus,Children's
2052,Hocus Pocus,Comedy
2053,"Honey, I Blew Up the Kid",Children's
2053,"Honey, I Blew Up the Kid",Comedy
2053,"Honey, I Blew Up the Kid",Sci-Fi
2054,"Honey, I Shrunk the Kids",Adventure
2054,"Honey, I Shrunk the Kids",Children's
2054,"Honey, I Shrunk the Kids",Comedy
2054,"Honey, I Shrunk the Kids",Fantasy
2054,"Honey, I Shrunk the Kids",Sci-Fi
2055,Hot Lead and Cold Feet,Comedy
2055,Hot Lead and Cold Feet,Western
2056,In Search of the Castaways,Adventure
2056,In Search of the Castaways,Children's
2057,"Incredible Journey, The",Adventure
2057,"Incredible Journey, The",Children's
2058,"Negotiator, The",Action
2058,"Negotiator, The",Thriller
2059,"Parent Trap, The",Children's
2059,"Parent Trap, The",Drama
2060,BASEketball,Comedy
2061,Full Tilt Boogie,Documentary
2062,"Governess, The",Drama
2062,"Governess, The",Romance
2063,Seventh Heaven (Le Septime ciel),Drama
2063,Seventh Heaven (Le Septime ciel),Romance
2064,Roger & Me,Comedy
2064,Roger & Me,Documentary
2065,"Purple Rose of Cairo, The",Comedy
2065,"Purple Rose of Cairo, The",Drama
2065,"Purple Rose of Cairo, The",Romance
2066,Out of the Past,Film-Noir
2067,Doctor Zhivago,Drama
2067,Doctor Zhivago,Romance
2067,Doctor Zhivago,War
2068,Fanny and Alexander,Drama
2069,"Trip to Bountiful, The",Drama
2070,Tender Mercies,Drama
2071,And the Band Played On,Drama
2072,"'burbs, The",Comedy
2073,Fandango,Comedy
2074,"Night Porter, The (Il Portiere di notte)",Drama
2075,Mephisto,Drama
2075,Mephisto,War
2076,Blue Velvet,Drama
2076,Blue Velvet,Mystery
2077,"Journey of Natty Gann, The",Adventure
2077,"Journey of Natty Gann, The",Children's
2078,"Jungle Book, The",Animation
2078,"Jungle Book, The",Children's
2078,"Jungle Book, The",Comedy
2078,"Jungle Book, The",Musical
2079,Kidnapped,Children's
2079,Kidnapped,Drama
2080,Lady and the Tramp,Animation
2080,Lady and the Tramp,Children's
2080,Lady and the Tramp,Comedy
2080,Lady and the Tramp,Musical
2080,Lady and the Tramp,Romance
2081,"Little Mermaid, The",Animation
2081,"Little Mermaid, The",Children's
2081,"Little Mermaid, The",Comedy
2081,"Little Mermaid, The",Musical
2081,"Little Mermaid, The",Romance
2082,"Mighty Ducks, The",Children's
2082,"Mighty Ducks, The",Comedy
2083,"Muppet Christmas Carol, The",Children's
2083,"Muppet Christmas Carol, The",Musical
2084,Newsies,Children's
2084,Newsies,Musical
2085,101 Dalmatians,Animation
2085,101 Dalmatians,Children's
2086,One Magic Christmas,Drama
2086,One Magic Christmas,Fantasy
2087,Peter Pan,Animation
2087,Peter Pan,Children's
2087,Peter Pan,Fantasy
2087,Peter Pan,Musical
2088,Popeye,Adventure
2088,Popeye,Comedy
2088,Popeye,Musical
2089,"Rescuers Down Under, The",Animation
2089,"Rescuers Down Under, The",Children's
2090,"Rescuers, The",Animation
2090,"Rescuers, The",Children's
2091,Return from Witch Mountain,Children's
2091,Return from Witch Mountain,Sci-Fi
2092,"Return of Jafar, The",Animation
2092,"Return of Jafar, The",Children's
2092,"Return of Jafar, The",Musical
2093,Return to Oz,Adventure
2093,Return to Oz,Children's
2093,Return to Oz,Fantasy
2093,Return to Oz,Sci-Fi
2094,"Rocketeer, The",Action
2094,"Rocketeer, The",Adventure
2094,"Rocketeer, The",Sci-Fi
2095,"Shaggy D.A., The",Children's
2095,"Shaggy D.A., The",Comedy
2096,Sleeping Beauty,Animation
2096,Sleeping Beauty,Children's
2096,Sleeping Beauty,Musical
2097,Something Wicked This Way Comes,Children's
2097,Something Wicked This Way Comes,Horror
2098,Son of Flubber,Children's
2098,Son of Flubber,Comedy
2099,Song of the South,Adventure
2099,Song of the South,Animation
2099,Song of the South,Children's
2099,Song of the South,Musical
2100,Splash,Comedy
2100,Splash,Fantasy
2100,Splash,Romance
2101,Squanto: A Warrior's Tale,Adventure
2101,Squanto: A Warrior's Tale,Drama
2102,Steamboat Willie,Animation
2102,Steamboat Willie,Children's
2102,Steamboat Willie,Comedy
2102,Steamboat Willie,Musical
2103,Tall Tale,Adventure
2103,Tall Tale,Children's
2104,Tex,Drama
2105,Tron,Action
2105,Tron,Adventure
2105,Tron,Fantasy
2105,Tron,Sci-Fi
2106,Swing Kids,Drama
2106,Swing Kids,War
2107,Halloween: H20,Horror
2107,Halloween: H20,Thriller
2108,L.A. Story,Comedy
2108,L.A. Story,Romance
2109,"Jerk, The",Comedy
2110,Dead Men Don't Wear Plaid,Comedy
2110,Dead Men Don't Wear Plaid,Crime
2110,Dead Men Don't Wear Plaid,Thriller
2111,"Man with Two Brains, The",Comedy
2112,Grand Canyon,Crime
2112,Grand Canyon,Drama
2113,Graveyard Shift,Horror
2113,Graveyard Shift,Thriller
2114,"Outsiders, The",Drama
2115,Indiana Jones and the Temple of Doom,Action
2115,Indiana Jones and the Temple of Doom,Adventure
2116,"Lord of the Rings, The",Adventure
2116,"Lord of the Rings, The",Animation
2116,"Lord of the Rings, The",Children's
2116,"Lord of the Rings, The",Sci-Fi
2117,Nineteen Eighty-Four,Drama
2117,Nineteen Eighty-Four,Sci-Fi
2118,"Dead Zone, The",Horror
2118,"Dead Zone, The",Thriller
2119,Maximum Overdrive,Horror
2120,Needful Things,Drama
2120,Needful Things,Horror
2121,Cujo,Horror
2121,Cujo,Thriller
2122,Children of the Corn,Horror
2122,Children of the Corn,Thriller
2123,All Dogs Go to Heaven,Animation
2123,All Dogs Go to Heaven,Children's
2124,"Addams Family, The",Comedy
2125,Ever After: A Cinderella Story,Drama
2125,Ever After: A Cinderella Story,Romance
2126,Snake Eyes,Action
2126,Snake Eyes,Crime
2126,Snake Eyes,Mystery
2126,Snake Eyes,Thriller
2127,"First Love, Last Rites",Drama
2127,"First Love, Last Rites",Romance
2128,Safe Men,Comedy
2129,"Saltmen of Tibet, The",Documentary
2130,Atlantic City,Crime
2130,Atlantic City,Drama
2130,Atlantic City,Romance
2131,Autumn Sonata (Hstsonaten ),Drama
2132,Who's Afraid of Virginia Woolf?,Drama
2133,Adventures in Babysitting,Adventure
2133,Adventures in Babysitting,Comedy
2134,Weird Science,Comedy
2135,Doctor Dolittle,Adventure
2135,Doctor Dolittle,Musical
2136,"Nutty Professor, The",Comedy
2137,Charlotte's Web,Animation
2137,Charlotte's Web,Children's
2138,Watership Down,Animation
2138,Watership Down,Children's
2138,Watership Down,Drama
2138,Watership Down,Fantasy
2139,"Secret of NIMH, The",Animation
2139,"Secret of NIMH, The",Children's
2140,"Dark Crystal, The",Children's
2140,"Dark Crystal, The",Fantasy
2140,"Dark Crystal, The",Sci-Fi
2141,"American Tail, An",Animation
2141,"American Tail, An",Children's
2141,"American Tail, An",Comedy
2142,"American Tail: Fievel Goes West, An",Animation
2142,"American Tail: Fievel Goes West, An",Children's
2142,"American Tail: Fievel Goes West, An",Comedy
2143,Legend,Adventure
2143,Legend,Fantasy
2143,Legend,Romance
2144,Sixteen Candles,Comedy
2145,Pretty in Pink,Comedy
2145,Pretty in Pink,Drama
2145,Pretty in Pink,Romance
2146,St. Elmo's Fire,Drama
2146,St. Elmo's Fire,Romance
2147,"Clan of the Cave Bear, The",Drama
2148,House,Comedy
2148,House,Horror
2149,House II: The Second Story,Comedy
2149,House II: The Second Story,Horror
2150,"Gods Must Be Crazy, The",Comedy
2151,"Gods Must Be Crazy II, The",Comedy
2152,Air Bud: Golden Receiver,Children's
2152,Air Bud: Golden Receiver,Comedy
2153,"Avengers, The",Action
2153,"Avengers, The",Adventure
2154,How Stella Got Her Groove Back,Drama
2154,How Stella Got Her Groove Back,Romance
2155,"Slums of Beverly Hills, The",Comedy
2156,"Best Man, The (Il Testimone dello sposo)",Comedy
2156,"Best Man, The (Il Testimone dello sposo)",Drama
2157,"Chambermaid on the Titanic, The",Romance
2158,"Henry: Portrait of a Serial Killer, Part 2",Crime
2158,"Henry: Portrait of a Serial Killer, Part 2",Horror
2159,Henry: Portrait of a Serial Killer,Crime
2159,Henry: Portrait of a Serial Killer,Horror
2160,Rosemary's Baby,Horror
2160,Rosemary's Baby,Thriller
2161,"NeverEnding Story, The",Adventure
2161,"NeverEnding Story, The",Children's
2161,"NeverEnding Story, The",Fantasy
2162,"NeverEnding Story II: The Next Chapter, The",Adventure
2162,"NeverEnding Story II: The Next Chapter, The",Children's
2162,"NeverEnding Story II: The Next Chapter, The",Fantasy
2163,Attack of the Killer Tomatoes!,Comedy
2163,Attack of the Killer Tomatoes!,Horror
2164,Surf Nazis Must Die,Drama
2165,Your Friends and Neighbors,Drama
2166,Return to Paradise,Drama
2166,Return to Paradise,Romance
2167,Blade,Action
2167,Blade,Adventure
2167,Blade,Horror
2168,Dance with Me,Drama
2168,Dance with Me,Romance
2169,Dead Man on Campus,Comedy
2170,Wrongfully Accused,Action
2170,Wrongfully Accused,Comedy
2171,"Next Stop, Wonderland",Comedy
2171,"Next Stop, Wonderland",Drama
2171,"Next Stop, Wonderland",Romance
2172,"Strike! (a.k.a. All I Wanna Do, The Hairy Bird)",Comedy
2173,"Navigator: A Mediaeval Odyssey, The",Adventure
2173,"Navigator: A Mediaeval Odyssey, The",Fantasy
2173,"Navigator: A Mediaeval Odyssey, The",Sci-Fi
2174,Beetlejuice,Comedy
2174,Beetlejuice,Fantasy
2175,Dj Vu,Drama
2175,Dj Vu,Romance
2176,Rope,Thriller
2177,Family Plot,Comedy
2177,Family Plot,Thriller
2178,Frenzy,Thriller
2179,Topaz,Thriller
2180,Torn Curtain,Thriller
2181,Marnie,Thriller
2182,"Wrong Man, The",Drama
2182,"Wrong Man, The",Film-Noir
2182,"Wrong Man, The",Thriller
2183,"Man Who Knew Too Much, The",Thriller
2184,"Trouble with Harry, The",Mystery
2184,"Trouble with Harry, The",Thriller
2185,I Confess,Thriller
2186,Strangers on a Train,Film-Noir
2186,Strangers on a Train,Thriller
2187,Stage Fright,Mystery
2187,Stage Fright,Thriller
2188,54,Drama
2189,I Married A Strange Person,Animation
2190,Why Do Fools Fall In Love?,Drama
2191,"Merry War, A",Comedy
2192,See the Sea (Regarde la mer),Drama
2193,Willow,Action
2193,Willow,Adventure
2193,Willow,Fantasy
2194,"Untouchables, The",Action
2194,"Untouchables, The",Crime
2194,"Untouchables, The",Drama
2195,Dirty Work,Comedy
2196,Knock Off,Action
2197,Firelight,Drama
2198,Modulations,Documentary
2199,Phoenix,Crime
2199,Phoenix,Drama
2200,Under Capricorn,Drama
2201,"Paradine Case, The",Drama
2202,Lifeboat,Drama
2202,Lifeboat,Thriller
2202,Lifeboat,War
2203,Shadow of a Doubt,Film-Noir
2203,Shadow of a Doubt,Thriller
2204,Saboteur,Thriller
2205,Mr. & Mrs. Smith,Comedy
2206,Suspicion,Mystery
2206,Suspicion,Thriller
2207,Jamaica Inn,Drama
2208,"Lady Vanishes, The",Comedy
2208,"Lady Vanishes, The",Mystery
2208,"Lady Vanishes, The",Romance
2208,"Lady Vanishes, The",Thriller
2209,Young and Innocent,Crime
2209,Young and Innocent,Thriller
2210,Sabotage,Thriller
2211,Secret Agent,Thriller
2212,"Man Who Knew Too Much, The",Thriller
2213,Waltzes from Vienna,Comedy
2213,Waltzes from Vienna,Musical
2214,Number Seventeen,Thriller
2215,Rich and Strange,Comedy
2215,Rich and Strange,Romance
2216,"Skin Game, The",Drama
2217,Elstree Calling,Comedy
2217,Elstree Calling,Musical
2218,Juno and Paycock,Drama
2219,Murder!,Mystery
2219,Murder!,Thriller
2220,"Manxman, The",Drama
2221,Blackmail,Thriller
2222,Champagne,Comedy
2223,"Farmer's Wife, The",Comedy
2224,Downhill,Drama
2225,Easy Virtue,Drama
2226,"Ring, The",Drama
2227,"Lodger, The",Thriller
2228,"Mountain Eagle, The",Drama
2229,"Pleasure Garden, The",Drama
2230,Always Tell Your Wife,Comedy
2231,Rounders,Crime
2231,Rounders,Drama
2232,Cube,Sci-Fi
2232,Cube,Thriller
2233,Digging to China,Drama
2234,Let's Talk About Sex,Drama
2235,One Man's Hero,Drama
2235,One Man's Hero,War
2236,Simon Birch,Drama
2237,Without Limits,Drama
2238,Seven Beauties (Pasqualino Settebellezze),Comedy
2238,Seven Beauties (Pasqualino Settebellezze),Drama
2239,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto),Comedy
2239,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto),Drama
2240,My Bodyguard,Drama
2241,Class,Comedy
2242,"Grandview, U.S.A.",Drama
2243,Broadcast News,Comedy
2243,Broadcast News,Drama
2243,Broadcast News,Romance
2244,"Allnighter, The",Comedy
2244,"Allnighter, The",Romance
2245,Working Girl,Comedy
2245,Working Girl,Drama
2246,Stars and Bars,Comedy
2247,Married to the Mob,Comedy
2248,Say Anything...,Comedy
2248,Say Anything...,Drama
2248,Say Anything...,Romance
2249,My Blue Heaven,Comedy
2250,Men Don't Leave,Drama
2251,"Cabinet of Dr. Ramirez, The",Comedy
2252,Hero,Comedy
2252,Hero,Drama
2253,Toys,Action
2253,Toys,Comedy
2253,Toys,Fantasy
2254,Choices,Drama
2255,Young Doctors in Love,Comedy
2256,Parasite,Horror
2256,Parasite,Sci-Fi
2257,No Small Affair,Comedy
2257,No Small Affair,Romance
2258,Master Ninja I,Action
2259,Blame It on Rio,Comedy
2259,Blame It on Rio,Romance
2260,Wisdom,Action
2260,Wisdom,Crime
2261,One Crazy Summer,Comedy
2262,About Last Night...,Comedy
2262,About Last Night...,Drama
2262,About Last Night...,Romance
2263,"Seventh Sign, The",Thriller
2264,We're No Angels,Drama
2265,Nothing But Trouble,Adventure
2265,Nothing But Trouble,Comedy
2266,"Butcher's Wife, The",Comedy
2266,"Butcher's Wife, The",Romance
2267,Mortal Thoughts,Mystery
2267,Mortal Thoughts,Thriller
2268,"Few Good Men, A",Crime
2268,"Few Good Men, A",Drama
2269,Indecent Proposal,Drama
2270,"Century of Cinema, A",Documentary
2271,Permanent Midnight,Drama
2272,One True Thing,Drama
2273,Rush Hour,Action
2273,Rush Hour,Thriller
2274,Lilian's Story,Drama
2275,Six-String Samurai,Action
2275,Six-String Samurai,Adventure
2275,Six-String Samurai,Sci-Fi
2276,"Soldier's Daughter Never Cries, A",Drama
2277,Somewhere in the City,Drama
2278,Ronin,Action
2278,Ronin,Crime
2278,Ronin,Thriller
2279,Urban Legend,Horror
2279,Urban Legend,Thriller
2280,Clay Pigeons,Crime
2281,Monument Ave.,Crime
2282,Pecker,Comedy
2282,Pecker,Drama
2283,"Sheltering Sky, The",Drama
2284,Bandit Queen,Drama
2285,If....,Drama
2286,"Fiendish Plot of Dr. Fu Manchu, The",Comedy
2287,Them!,Sci-Fi
2287,Them!,Thriller
2287,Them!,War
2288,"Thing, The",Action
2288,"Thing, The",Horror
2288,"Thing, The",Sci-Fi
2288,"Thing, The",Thriller
2289,"Player, The",Comedy
2289,"Player, The",Drama
2290,Stardust Memories,Comedy
2290,Stardust Memories,Drama
2291,Edward Scissorhands,Drama
2291,Edward Scissorhands,Romance
2292,Overnight Delivery,Romance
2293,Shadrach,Drama
2294,Antz,Animation
2294,Antz,Children's
2295,"Impostors, The",Comedy
2296,"Night at the Roxbury, A",Comedy
2297,What Dreams May Come,Drama
2297,What Dreams May Come,Romance
2298,Strangeland,Thriller
2299,"Battle of the Sexes, The",Comedy
2300,"Producers, The",Comedy
2300,"Producers, The",Musical
2301,History of the World: Part I,Comedy
2302,My Cousin Vinny,Comedy
2303,Nashville,Drama
2303,Nashville,Musical
2304,Love Is the Devil,Drama
2305,Slam,Drama
2306,Holy Man,Comedy
2307,One Tough Cop,Action
2307,One Tough Cop,Drama
2308,Detroit 9000,Action
2308,Detroit 9000,Crime
2309,"Inheritors, The (Die Siebtelbauern)",Drama
2310,"Mighty, The",Drama
2311,2010,Mystery
2311,2010,Sci-Fi
2312,Children of a Lesser God,Drama
2313,"Elephant Man, The",Drama
2314,Beloved,Drama
2315,Bride of Chucky,Horror
2315,Bride of Chucky,Thriller
2316,Practical Magic,Drama
2316,Practical Magic,Romance
2317,"Alarmist, The",Comedy
2318,Happiness,Comedy
2319,Reach the Rock,Comedy
2320,Apt Pupil,Drama
2320,Apt Pupil,Thriller
2321,Pleasantville,Comedy
2322,Soldier,Action
2322,Soldier,Adventure
2322,Soldier,Sci-Fi
2322,Soldier,Thriller
2322,Soldier,War
2323,"Cruise, The",Documentary
2324,Life Is Beautiful (La Vita  bella),Comedy
2324,Life Is Beautiful (La Vita  bella),Drama
2325,Orgazmo,Comedy
2326,Shattered Image,Drama
2326,Shattered Image,Thriller
2327,Tales from the Darkside: The Movie,Horror
2328,Vampires,Horror
2329,American History X,Drama
2330,Hands on a Hard Body,Documentary
2331,Living Out Loud,Comedy
2331,Living Out Loud,Romance
2332,Belly,Crime
2332,Belly,Drama
2333,Gods and Monsters,Drama
2334,"Siege, The",Action
2334,"Siege, The",Thriller
2335,"Waterboy, The",Comedy
2336,Elizabeth,Drama
2337,Velvet Goldmine,Drama
2338,I Still Know What You Did Last Summer,Horror
2338,I Still Know What You Did Last Summer,Mystery
2338,I Still Know What You Did Last Summer,Thriller
2339,I'll Be Home For Christmas,Comedy
2339,I'll Be Home For Christmas,Romance
2340,Meet Joe Black,Romance
2341,Dancing at Lughnasa,Drama
2342,Hard Core Logo,Comedy
2343,"Naked Man, The",Drama
2344,Runaway Train,Action
2344,Runaway Train,Adventure
2344,Runaway Train,Drama
2344,Runaway Train,Thriller
2345,Desert Bloom,Drama
2346,"Stepford Wives, The",Sci-Fi
2346,"Stepford Wives, The",Thriller
2347,"Pope of Greenwich Village, The",Action
2348,Sid and Nancy,Drama
2349,Mona Lisa,Comedy
2349,Mona Lisa,Thriller
2350,Heart Condition,Comedy
2351,Nights of Cabiria (Le Notti di Cabiria),Drama
2352,"Big Chill, The",Comedy
2352,"Big Chill, The",Drama
2353,Enemy of the State,Action
2353,Enemy of the State,Thriller
2354,"Rugrats Movie, The",Animation
2354,"Rugrats Movie, The",Children's
2354,"Rugrats Movie, The",Comedy
2355,"Bug's Life, A",Animation
2355,"Bug's Life, A",Children's
2355,"Bug's Life, A",Comedy
2356,Celebrity,Comedy
2357,Central Station (Central do Brasil),Drama
2358,Savior,Drama
2359,Waking Ned Devine,Comedy
2360,"Celebration, The (Festen)",Drama
2361,Pink Flamingos,Comedy
2362,Glen or Glenda,Drama
2363,Godzilla (Gojira),Action
2363,Godzilla (Gojira),Sci-Fi
2364,Godzilla (Gojira),Action
2364,Godzilla (Gojira),Sci-Fi
2365,King Kong vs. Godzilla (Kingukongu tai Gojira),Action
2365,King Kong vs. Godzilla (Kingukongu tai Gojira),Sci-Fi
2366,King Kong,Action
2366,King Kong,Adventure
2366,King Kong,Horror
2367,King Kong,Action
2367,King Kong,Adventure
2367,King Kong,Horror
2368,King Kong Lives,Action
2368,King Kong Lives,Adventure
2368,King Kong Lives,Horror
2369,Desperately Seeking Susan,Comedy
2369,Desperately Seeking Susan,Romance
2370,"Emerald Forest, The",Action
2370,"Emerald Forest, The",Adventure
2370,"Emerald Forest, The",Drama
2371,Fletch,Comedy
2372,Fletch Lives,Comedy
2373,Red Sonja,Action
2373,Red Sonja,Adventure
2374,Gung Ho,Comedy
2374,Gung Ho,Drama
2375,"Money Pit, The",Comedy
2376,"View to a Kill, A",Action
2377,Lifeforce,Horror
2377,Lifeforce,Sci-Fi
2378,Police Academy,Comedy
2379,Police Academy 2: Their First Assignment,Comedy
2380,Police Academy 3: Back in Training,Comedy
2381,Police Academy 4: Citizens on Patrol,Comedy
2382,Police Academy 5: Assignment: Miami Beach,Comedy
2383,Police Academy 6: City Under Siege,Comedy
2384,Babe: Pig in the City,Children's
2384,Babe: Pig in the City,Comedy
2385,Home Fries,Comedy
2385,Home Fries,Romance
2386,Jerry Springer: Ringmaster,Drama
2387,Very Bad Things,Comedy
2387,Very Bad Things,Crime
2388,Steam: The Turkish Bath (Hamam),Drama
2388,Steam: The Turkish Bath (Hamam),Romance
2389,Psycho,Crime
2389,Psycho,Horror
2389,Psycho,Thriller
2390,Little Voice,Comedy
2391,"Simple Plan, A",Crime
2391,"Simple Plan, A",Thriller
2392,Jack Frost,Comedy
2392,Jack Frost,Drama
2393,Star Trek: Insurrection,Action
2393,Star Trek: Insurrection,Sci-Fi
2394,"Prince of Egypt, The",Animation
2394,"Prince of Egypt, The",Musical
2395,Rushmore,Comedy
2396,Shakespeare in Love,Comedy
2396,Shakespeare in Love,Romance
2397,Mass Appeal,Drama
2398,Miracle on 34th Street,Drama
2399,Santa Claus: The Movie,Adventure
2399,Santa Claus: The Movie,Children's
2399,Santa Claus: The Movie,Fantasy
2400,Prancer,Children's
2400,Prancer,Drama
2401,Pale Rider,Western
2402,Rambo: First Blood Part II,Action
2402,Rambo: First Blood Part II,War
2403,First Blood,Action
2404,Rambo III,Action
2404,Rambo III,War
2405,"Jewel of the Nile, The",Action
2405,"Jewel of the Nile, The",Adventure
2405,"Jewel of the Nile, The",Comedy
2405,"Jewel of the Nile, The",Romance
2406,Romancing the Stone,Action
2406,Romancing the Stone,Adventure
2406,Romancing the Stone,Comedy
2406,Romancing the Stone,Romance
2407,Cocoon,Comedy
2407,Cocoon,Sci-Fi
2408,Cocoon: The Return,Comedy
2408,Cocoon: The Return,Sci-Fi
2409,Rocky II,Action
2409,Rocky II,Drama
2410,Rocky III,Action
2410,Rocky III,Drama
2411,Rocky IV,Action
2411,Rocky IV,Drama
2412,Rocky V,Action
2412,Rocky V,Drama
2413,Clue,Comedy
2413,Clue,Mystery
2414,Young Sherlock Holmes,Action
2414,Young Sherlock Holmes,Adventure
2414,Young Sherlock Holmes,Mystery
2415,Violets Are Blue...,Drama
2415,Violets Are Blue...,Romance
2416,Back to School,Comedy
2417,Heartburn,Comedy
2417,Heartburn,Drama
2418,Nothing in Common,Comedy
2419,Extremities,Drama
2419,Extremities,Thriller
2420,"Karate Kid, The",Drama
2421,"Karate Kid, Part II, The",Action
2421,"Karate Kid, Part II, The",Adventure
2421,"Karate Kid, Part II, The",Drama
2422,"Karate Kid III, The",Action
2422,"Karate Kid III, The",Adventure
2422,"Karate Kid III, The",Drama
2423,Christmas Vacation,Comedy
2424,You've Got Mail,Comedy
2424,You've Got Mail,Romance
2425,"General, The",Crime
2426,"Theory of Flight, The",Comedy
2426,"Theory of Flight, The",Drama
2426,"Theory of Flight, The",Romance
2427,"Thin Red Line, The",Action
2427,"Thin Red Line, The",Drama
2427,"Thin Red Line, The",War
2428,"Faculty, The",Horror
2428,"Faculty, The",Sci-Fi
2429,Mighty Joe Young,Adventure
2429,Mighty Joe Young,Children's
2429,Mighty Joe Young,Drama
2430,Mighty Joe Young,Adventure
2430,Mighty Joe Young,Children's
2430,Mighty Joe Young,Drama
2431,Patch Adams,Comedy
2431,Patch Adams,Drama
2432,Stepmom,Drama
2433,"Civil Action, A",Drama
2434,Down in the Delta,Drama
2435,Hurlyburly,Drama
2436,Tea with Mussolini,Comedy
2437,Wilde,Drama
2438,Outside Ozona,Drama
2438,Outside Ozona,Thriller
2439,Affliction,Drama
2440,Another Day in Paradise,Drama
2441,"Hi-Lo Country, The",Drama
2441,"Hi-Lo Country, The",Western
2442,Hilary and Jackie,Drama
2443,Playing by Heart,Drama
2443,Playing by Heart,Romance
2444,24 7: Twenty Four Seven,Comedy
2444,24 7: Twenty Four Seven,Drama
2445,At First Sight,Drama
2446,In Dreams,Thriller
2447,Varsity Blues,Comedy
2447,Varsity Blues,Drama
2448,Virus,Horror
2448,Virus,Sci-Fi
2449,"Garbage Pail Kids Movie, The",Adventure
2449,"Garbage Pail Kids Movie, The",Children's
2450,Howard the Duck,Adventure
2450,Howard the Duck,Children's
2450,Howard the Duck,Sci-Fi
2451,"Gate, The",Horror
2452,"Gate II: Trespassers, The",Horror
2453,"Boy Who Could Fly, The",Drama
2453,"Boy Who Could Fly, The",Fantasy
2454,"Fly, The",Horror
2454,"Fly, The",Sci-Fi
2455,"Fly, The",Horror
2455,"Fly, The",Sci-Fi
2456,"Fly II, The",Horror
2456,"Fly II, The",Sci-Fi
2457,Running Scared,Action
2457,Running Scared,Comedy
2458,Armed and Dangerous,Comedy
2458,Armed and Dangerous,Crime
2459,"Texas Chainsaw Massacre, The",Horror
2460,"Texas Chainsaw Massacre 2, The",Horror
2461,Leatherface: Texas Chainsaw Massacre III,Horror
2462,"Return of the Texas Chainsaw Massacre, The",Horror
2463,Ruthless People,Comedy
2464,Trick or Treat,Horror
2465,Deadly Friend,Horror
2466,Belizaire the Cajun,Drama
2467,"Name of the Rose, The",Mystery
2468,Jumpin' Jack Flash,Action
2468,Jumpin' Jack Flash,Comedy
2468,Jumpin' Jack Flash,Romance
2468,Jumpin' Jack Flash,Thriller
2469,Peggy Sue Got Married,Comedy
2469,Peggy Sue Got Married,Romance
2470,Crocodile Dundee,Adventure
2470,Crocodile Dundee,Comedy
2471,Crocodile Dundee II,Adventure
2471,Crocodile Dundee II,Comedy
2472,Tough Guys,Comedy
2473,Soul Man,Comedy
2474,"Color of Money, The",Drama
2475,52 Pick-Up,Action
2475,52 Pick-Up,Mystery
2475,52 Pick-Up,Thriller
2476,Heartbreak Ridge,Action
2476,Heartbreak Ridge,War
2477,Firewalker,Adventure
2478,Three Amigos!,Comedy
2478,Three Amigos!,Western
2479,Gloria,Drama
2479,Gloria,Thriller
2480,Dry Cleaning (Nettoyage  sec),Drama
2481,My Name Is Joe,Drama
2481,My Name Is Joe,Romance
2482,Still Crazy,Comedy
2482,Still Crazy,Romance
2483,"Day of the Beast, The (El Da de la bestia)",Comedy
2483,"Day of the Beast, The (El Da de la bestia)",Horror
2483,"Day of the Beast, The (El Da de la bestia)",Thriller
2484,Tinseltown,Comedy
2485,She's All That,Comedy
2485,She's All That,Romance
2486,24-hour Woman,Drama
2487,"Blood, Guts, Bullets and Octane",Action
2487,"Blood, Guts, Bullets and Octane",Comedy
2488,Peeping Tom,Drama
2488,Peeping Tom,Horror
2488,Peeping Tom,Thriller
2489,Spanish Fly,Drama
2490,Payback,Action
2490,Payback,Thriller
2491,Simply Irresistible,Comedy
2491,Simply Irresistible,Romance
2492,20 Dates,Comedy
2493,"Harmonists, The",Drama
2494,"Last Days, The",Documentary
2495,"Fantastic Planet, The (La Plante sauvage)",Animation
2495,"Fantastic Planet, The (La Plante sauvage)",Sci-Fi
2496,Blast from the Past,Comedy
2496,Blast from the Past,Romance
2497,Message in a Bottle,Romance
2498,My Favorite Martian,Comedy
2498,My Favorite Martian,Sci-Fi
2499,God Said 'Ha!',Comedy
2500,Jawbreaker,Comedy
2501,October Sky,Drama
2502,Office Space,Comedy
2502,Office Space,Romance
2503,"Apple, The (Sib)",Drama
2504,200 Cigarettes,Comedy
2504,200 Cigarettes,Drama
